reviewText,Positive
Don't know how I got along with out it......So glad I have it now. I recommend it to every one.,1
Love the features in this app. Being an avid reader it really helps pass the time while waiting on appointments Etc. I can have an entire library on the go.,1
"I was extremely disappointing with the lack of e-readers on the android side of devices. Coming from the iPhone where there were so many at so many different price points, Android just sucked.I found Moon Reader Free and tried it out. I was impressed eno",1
"Unfortunately, I really can't rate the Pro version as it is not am Amazon approved app for the Kindle Fire.  Amazon is so restrictive when it comes to the Kindle.  That sucks!  I will never purchase an Amazon hardware product again!  In this case, Amazon",1
"I was originally drawn to Moon+ because it offered the ability to lock your screen AND control pages with the dpad, while still offering limitless visual control options.  I've been ereading for a decade now, and I have a certain way I like things.  Moon",1
"This is another app that I Can't use on my Kindle Fire HDX, costing me $$$ again. How come Amazon sells digital books and apps that are NON Compatible? I tried to download this app onto my phone, LG G2 but it tried charging me another $4.99. Amazon takes",0
"This is the ONE!  I wanted a EPUB reader that I could highlight, enter notes, underline text.  This is my dream player.  It has replaced the FB Reader and Aldiko readers.  I like it better than Adobe reader.",1
"Not much I can say other than it can read everything I throw at it, and it renders everything smoothly and beautifully.This is the only app I have ever purchased, and I've been using android for five or six years.Thank you!",1
"No need to buy an audio book.  this one reads epubs to you while driving!  I recommend the free text to speech app called IVONA to go along with this.  Set it up on your android and it sounds more natural.  Still somewhat mono-tonic, but very acceptable!",1
It is easy to use and a good epub would reccomend it to any one . it is  Fast and easy to use.,1
get this to go on my pandigital to read my book to me . works great . kind of the same form as the kindle 3 wifi does . love it .,1
"But if you could get over that, this is a very fun puzzle game that will really give your brain a jolt.",1
I found this because I liked the crosswords by Teazel and wanted to see what else they had. This type of game is new to me but after just a couple of puzzles in the free version I was hooked and had to buy the full game. No glitches so far. Keep up the g,1
This game plays just like the codeword games in the puzzle magazines. The games are challenging but possible. A great way to exercise your brain!,1
This is one of the nicest codewords puzzle apps that I've tried.  It has a very intuitive interface and a good help system.,1
"Excellent word puzzler!  The puzzles do get harder, which is good.  I do wish you could enter letters from the display of remaining letters, in addition to the keyboard below it.",1
Deciphering the words with no clues is very relaxing for me.  It makes me think with no pressure.  And it is not timed.  Try it.,1
"I enjoy playing Codewords. Being able to check my work without seeing the answers is a very helpful feature, and the puzzles are challenging without being too difficult. Definitely worth the $1.99!",1
I have always enjoyed the codewords game from the puzzle magazines and this is a very good app that plays just as easily as I have always enjoyed the game before.I would recommend it to puzzle lover's.,1
"Teasel has fast become my favourite word game app developer. This one is fun. Unlike some others, it gives true codewords puzzles where all the letters are used. You get quite a lot of puzzles for free, too. My one complaint would be that the format is a",1
I found the UI so irritating I was unable to use the program. Numbers and letters are the same size and brightness. Full keyboard pops up and pushes word grid off the screen. Another reviewer said they got used to it and I wish I could because I love cod,0
"While I have only played 3 games so far, it has been fun and I caught on quickly. I. didn't invest in the full version, but I probably will. No glitches so far and no logging in-yay!",1
I love having Codewords on the go. It is easier than carrying the book around. And the different levels of difficulty makes it a great app,1
totally addicting much more fun than traditional crosswords download this one now! you won't regret it. only game you'll play,1
I have really enjoyed this app. It is a great way to get your brain in gear and it is fun.,1
This game is great for warming up the old noggin.  It really keeps you thinking on top of being extremely user friendly.,1
This is a really fun app. I'm a sucker for word puzzles and these are really fun and challenging. I can sit and play it for hours and not get bored.,1
"At first it took me awhile to solve the puzzle, but now I can't put it down. I would recommend this app to my friends.",1
this is an awesome game. thank you for helping me have a fun day. its like playing chess with words.,1
"I just recently started playing this type of game and have tried almost every one in app land but this one is by far the best one, hands down. I love how this company has the &quot;Lite&quot; versions for free. Even though it's free, there are so many pu",1
"Acer Iconia A500 w/ ICS. If you like codeword puzzles, this is the game for you. No fancy graphics, just efficient and well thought out. nice interface also.  No problem loading or playing - also did well on 3.2 before the ICS upgrade.",1
"Codewords Lite is a great game to make you think! My friend is always stealing my Fire to play this game. The game can be played with hints or without, so you can set your own level of assistance, giving you much more control over the game. It's a fun wa",1
this is a very addictive game loads of fun and time consuming I hope you will enjoy this as much as I have,1
"I really like all the different options this app gives. You can really challenge yourself, or just relax with the easier puzzles. Either way, it's entertaining.",1
"shouldn't have to use a specific amounts of words - love sudoku - interesting game, easy to navigate app - fun",1
I have always loved suduko and my son got this app for my kindle-fire.  I'm addicted!  The feature I like best is the option to occasionally check to see if I have any mistakes:),1
"This game is set apart from other Sudoku games in that you can click on any number on the grid and it will highlight all of those digits already present in the grid, making finishing a single number easier.  Other than that, it is just a well rounded gam",1
I like the option for adding possible solutions.  The 'check' feature makes it easy to see where you stand at any time.,1
"This is one of the best android games I have on my phone, easy to understand and to learn to use this program",1
"There are like 5 or 6 different modes of gameplay (regular sudoku, color sudoku, etc), plus 3 or 4 different difficulty levels. For each mode+difficulty combination, there are 100 puzzles. You do the math on how long this will keep you occupied. The inte",1
We play this game every day and enjoy it so much.  It works fine on our Kindle Fire.  This was a good purchase. It is a fun game.,1
"I love this Sudoku Game, it's quite easy on all levels except the last one which is pretty hard. The marks system is not very good but I never use it so it doesn't reallty matter.",1
"It's never boring.  I have it on my phone, and on my tablet. It's good for my brain, I believe.",1
I love sudoku puzzles and so I have really enjoyed playing this. I would recommend it to others who enjoy these kind of puzzles.,1
This can be sed whether you are on or off line. Helps when those word games get frustrating. Gives you word game solutions if you want. I just love it.,1
I really enjoy word games.  They can be relaxing as well as stimulating to your mind.  I would recommend it for anyone who likes to play with words.,1
was skeptical at first at how well this app would perform but it does what it says it will an quite well too.,1
This is something that my nephew downloaded and he played it the whole time we were camping. It was a little challenging for him though.,1
"It literally took just a few minutes to decide I wanted the paid app.  To see why, look at my review of the paid app.  This is perhaps the best app of its type.  It is far, far more than a typical word generator, app, or whatever you call it.",1
This game is mentaly challenging and helps to keep me on my toes. I'm able to learn new words from playing it!,1
not the game i was hoping for and cant figure it out it is like a dictionary i guess but still dont know what to do with it,0
"I love this game, play it every day, it helps me to learn new words to expand my vocabulary. Highly recommend this product to those trying to expand their vocabulary.",1
This game is more complicated than I want to spend time solving. Prefer games that are relaxing and don't require much brain power.,0
"EVO 3d works fine. nice pictures and interface. basic game for basic skills.Please do not rate badly because Amazon won't do their updates. It is free today and the update will come. Take deep breath, be calm. :-)",1
But my (non-reading) two year old was forced out of play into the appstore because of a request for rating that popped up during play.  This could have resulted in loads of mayhem if she were unattended!  I hope the developer will also make the play butt,0
"My kids love it, its a great way for them to practice counting and there abc, also love the lock feature, so they can't close the app",1
Don't play any games on my phone and this was a free app. I never installed it so can't stay if I would've like it.,0
I have an asus trnasformer tablet. Works perfectly! The young ones will love this! It will keep them occupied while learning.,1
I purchased the app after reading the reviews.  I have the kindel fire and it works fine.  Pictures are large and I have purchased many apps for my grandchild to play.  She didn't have a connect by letters or numbers.  I like for her to have a variety of,1
"Great at occupying the kids. My kids love this application, and the special edition Xmas one. Aside from keeping them busy, is a great way to expand their numeracy. Keep the kids amused and learning at the same time. Works great on my Galaxy Tab.",1
This is a child's connect the dots game. It features over 90 images and you can select either numbers for counting or the alphabet in either lower case or uppercase letters. Unfortunately connecting the dots draws shapes that even an adult could not gues,1
"This app is simple and does exactly as it says. My son has autism and loves it. This will help him learn letters and numbers and their orders. Many apps are too complicated for him, but this one is great.",1
"avoid the noid, that wants to kill Android!This app is Cr@p.  Do not install, unless you enjoy losing your INFO.",0
WARNING!!! The thumbs-down mark does not appear to be legitimate!!! See my comments at the end of this review.My three year old loves this app (as well as another one from this company). It helps her practice her alphabet and counting. She loves to push ,1
"My five year old daughter loves this! Nice distraction when absolutely necessary, and she's learning at the same time. Thank you so much.",1
this is great for my kids 3 and a half and one and a half. my older child can go through it but its still good practice and my younger child likes pushing the screen.,1
"My kids love to play this. We guess what the object will be, then practice counting in sequence and just have fun together. You owe it to your (grand)children to download this for them.",1
great for learning and fun and good for little kids this app is great and its free and fun I think it is awesome for the young,1
"This is a great app, keeps my son entertained and he learns at the same time. He loves revealing each new picture and learning the words. At 2, saying ""gramophone"" and ""magnifier"" is cute.",1
My two-year-old asks for this game by name. It is a great way to teach and reinforce counting skills. The graphics and voices are very professionally done.,1
IT LOOKS SICK NASTY! OMG I LIKE HAVE TO GET IT LOL ROFL LMBO (laugh my Butt off. I don't like to use bad words...) I want it so bad. its too bad I'm 14...,1
I got this app for my two year old and he loves it. I like the fact that you can do letters or numbers as well as odd or even numbers. Would recommend to anyone with small children.,1
I purchase this app.because I have it on my phone.I got it for my Kindle and it was very very slow so I deleted.it.Sorry I bought it.,0
I was looking for a different experience.  This is not one of the better versions but tolerable while in a waiting room.,0
This game is fun to play. It's a little to fast for me though. ( old grandma hands) it's very exciting to play. And the sound is cool too. I wish this was available when my hands were younger and faster. I would've given it a run for its money. If your u,1
"No fun at all, it lags like crazy on my Kindle Fire and Sony Xperia Play.  There are much better jewel games out there...and they're free.  Uninstalled",0
I HATE THIS APP!!! Do not get it. takes 10 seconds for 1 darn heal to trade places with another!!! deleted it within 5 min.,0
wish the Kindle had a better bejeweled version like the one on the I pad.  I will delete it as soon as I can find a better one.,0
I hate it!!! It doesn't work. It doesn't do any. I don't recommend people download this game it doesn't work..,0
It won't let me move anyone and when I try to go towards the ball my players move away. I used the kindle fire HD for this but maybe it only works on the non HD. I am not sure but whatever. And Merry Christmas!,0
"A little bit confusing, but overall an ok game. Nice and simple idea the same as the graphics, but bearable.",1
Ok first of all I was playing and and when we switch sides I notice that the goals don't change at all! I erase this game because of that. :(,0
"I thought this would be like the old English table top game of Subutteo (not sure if the spelling is correct there). It's not, however, and is dreadful to play. You cannot set up play or block the opposition unless you are on the ball. Then you are limit",0
This game is so boring I deleted as soon as I got it don't waste your time with this game unless You have nothing else to do with your life.,0
This really isn't real soccer if that is what you are interested in. Its really just a pull and release game.Get les.,0
This game is badPros: It is free.It is rated all ages so every one can buy it.It is good for car rides I guess.Cons: It always crashes.It is to easy.You get bored after a while (I'm board of it. I haven't had it for a day).It is not that fun.This is all ,0
the thing doesn't work! you try to kick it and it flings backward! even though it's free don't waste your time getting it.,0
love this app. there are so many recipes on it and it takes up so little space on my kindle.,1
IT DIDNT HAVE LIKE COMMON RECIPES THAT I WAS WANTING SO I JSUT GOT RID OF IT NOT RECOMMENED FOR U,0
This is an awesome app I love how there are so many recipes!It is the best app I ever played. GET THIS APP!!!!!,1
"This recipe app is very user friendly...my favorite feature is the &#34;Saved&#34; folder!  I can save my favorite recipes and not have to search through 15,000 recipes again!  Love it!!",1
So simple to put together menus with the recipes in this app.Even my grandkids want to cook now! It's good for the whole family.,1
"Unless you enjoy using a magnify glass, don't bother to download this app. How can I give anything a rating higher of one star that I can't see to use. Fail...",0
"I have iCookbook on my tablet, and that is nice for pictures and ideas.  I also have Dinner-Spinner which is great and fun and good for ideas.THIS app however takes up only a sliver of space, whereas I've been considering removing my iCookbook because it",1
"So many wonderful recipes at the tip of your fingers! Yummy desserts, easy dinners, recipes I haven't seen in years & some I've never seen...but they're all great! Love this app & recommend it!",1
"This app should be called 15,000 ads....because that's the biggest thing it has. I was excited to try it, glad I didn't buy it first",0
I really like this app! It has tons of good recipes and what makes it better is that it's free!,1
Good recipies although some do not have the amount of the ingrediant listed.  My kindle will sometimes shut off before I am done with the recips and I'll have to go turn it back on before I can finish cooking.,1
"So many recipes, love it!I don't know if I'll be able to go through all the recipes. It's perfect for those days you can't decide on what to cook!!!Will recommend to all my friends.",1
"tons of great recipes. Useful &amp; utilitarian. Doesn't have all the bells and whistles, but it runs great on Kindle. Overall, my favorite.",1
great for quick recipes on the go. u also get great ideas. lots and lots of options too. great choice for kindle fire,1
This is better than any cooking website...almost. The makers just need to add a part where you can change the amount you want. For instance I saw this amazing recipe for some type of pudding but it made 1 gallon and I would never finish that much! I woul,1
I am addicted to cook books etc. I love this ap! The recipes that I have tried have been easy to understand and the results were delicious!,1
I llllllllllll oooooooooooooo vvvvvvvvvvvvvvvv eeeeeeeeeeeeeee this app it helps me a lot and I love to get new recipies I love it,1
"the simplest,  easiest recipes I have ever seen.  I can use my kindle and this app and meals become fun!",1
the best thing ever especially for people who love to cook no matter how good or bad they are at it.,1
why does this app rock! ?It rocks because it gives you a variety of recipes and their really simple and new and different. HOPE YOU GUYS LIKE MY REVIEW! !!!!!!!!!!!!!!!!!!!,1
I love this app it has good graphic.Easy to read you can save recipe this app made me a better cook,1
"I don't know if it was intentional, but very suggestive ads were appearing in the header of this app.They made me uncomfortable. So I deleted the app.",0
duhhhhhh.... well dont get this app cuz it dosent come with the game for kindle fire LISTEN TO ME DO NOT WASTE UR TIME!!!!,0
"and doesn't work well, case of free not such a great deal, I removed it from my device, sorry guys.",0
The app did not work properly and I was not able to use it. A waste of time and effort if you ask me. Sorry.,0
This app sucks. It messed up my crops. Thank God it's just fake crops. -_-&#34;,0
I tryed this timer..it looked promising..but it did not go off at the appointed time...and when it did go off it was so low i could bearly hear it so dont waist your time!,0
I could not get it to work on my kindle I was disappointed so I had to remove it sadly can't have FarmVille on kindle either that's another disappointment too...,0
I have been sleeping better and focusing on making better choices about making sleep a priority. I find that the graphs that show my sleep times have had an impact in understanding why my lack of sleep has made a negative impact on my ability to get work,1
Ive been using this for 5 months now and after you get in the habit to press start before sleeping and press wake up when you get up its a great app. shows how long you've slept and your sleep patterns over time. I use it with a white noise app to fall a,1
"This is great. I suffer from insomnia and I never know how much sleep I didn't get cause I have no clocks in my room. This I hit start when I am about to crash for the night, stop when I wake and it tells me how much sleep I got and how much more I need ",1
"This app is amazing!As a guy who suffers from sleep apnea, I find it rather hard to get a full night's sleep, so keeping track of how much I do get is important, and this app does exactly that and more.Tell the app how much sleep you generally (or would ",1
"I am now sure this was designed for an Android phone, but it is worthless for any Kinlde Fire. If you have a Fire, don't waster your money.",0
I had to delete this app because it didn't work right on my phone. I needed the space so this was the first to go.,0
"The app is good but they want access to too many things. But other than that, it is pretty good.",0
"I've been using this for about six and a half months and I've never had a problem.  I love that you can look at various graphs to measure how you're sleeping.  I suffer from insomnia a lot, so this app is extremely helpful in making sure I get enough sle",1
I am a mom to 3 boys and even before I had them I had trouble sleeping. This is kick asa! I love it! it even helps me keep track of when I wake up with the baby! I have noticed that seeing my patterns helped me get regular so that I have a set sleep sche,1
"Please see the reviews at the Android Market for more details, the handful here don't do the tool justice.Until I made the jump to an android (from an ipod touch) I was relying on Nights, which seemed to be the best out there for IOS. Well, SleepBot leav",1
i dont know what this is supposed to do. does not have updated games on this wish it did. it should get an update and fix that,0
"This app is awesome! It totally works title my PSN achievements and friend's list. My friend has an Xbox 360 so we both can get good usage out of it, to top it off... ITS FREAKING FREE! lol",1
this may be the greatest app ever for me I have both psn and xbox so I can control both in 1 app even if u don't have both its still a great app for those gammers its a 2 in 1 deal even if u have only have 1 still a great app,1
After numerous times of attempting to log in... I am still unable to do so. Uninstalling because of this issue. It could be that it doesnt work on my G2.,0
"Would be nice it MS would provide their own app that utilizes their own APIs. This didn't meet my needs, but it may yours",0
"While Play has apps like PS3 Trophies (my favorite) that actually show whether or not your friends are online and detailed trophy info, this app is about the only Amazon option and it doesn't do either. It only show who your friends are and basically the",0
Sad thing is I wouldn't take this again if &#34;they&#34; paid me. App didn't work.... at all.... at anytime. Booooooooooooo,0
Didn't really show much I hooked up my ps3 account and it didn't show anything but a code I wanted to see who was online but I could not do that I could not view my trophies either.,0
"Being an Xbox owner, this app fit my needs immediately. I'm going away for Christmas to see my family, and now during the trip, I can check and look back at my trophies and messages. It's almost like Smartglass to me, which is better than no Kindle versi",1
"Since I have Xbox Live, this app is perfect for checking my LIVE Status while I'm away! I couldn't ask for a better app! Great Job, Todosjuegos!",1
"If only you could actually send messages. Does what it advertises to do. It shows who is on line and what they are playing. Also shows your achievements. Trophies if you have PSN. You can read your messages, but as I said before, you can't send messages.",1
"I would love it if my son could actually use this app, however, it has a nasty glitch that won't allow him to actually trace the letters and numbers. It erases everything he does before he gets a chance to be scored on it. This app is lame.",0
I downloaded this app while at dinner one night to keep my niece occupied. She just graduated from kindergarten and loved using this application. It was really easy for her to understand and work herself. It goes through the alphabet in capital and lower,1
"When trying to teach my 8yr old how to properly write his letters this app is a fun tool!  I paid for another app that didn't do 1/2 of what this one does. You can choose your own color to write with from many choices, and also choose to practice caps, l",1
"Great preschool tool for teaching printing.  Helps with sizing, directionality and line alignment. Great teaching tool and enjoyable for children to use.",1
"My child is 3, and he's ambidextrous.  I like that this game sets each letter apart, and he can trace it with either hand.  The directions for each stroke are nice and clear as well, since he has a tendency to try to write in one continuous line (not cur",1
"My girls really like it, they spend hours playing with it. I really enjoy the fact that both my kids play it",1
my daughter like it,1
"I got this app for my 5 year old daughter. When we're in the car or waiting somewhere she can practice writing her letters, numbers, and shapes. There are a few different things to do.",1
My son who has been diagnosed with autism and my three-year old daughter love the app.  My son has challenges with letter formation.  So this helps him practice when we are on the go.  My 3-year-old daughter loves learning how to write with this app.,1
I have this on my Iconia A500 running 3.2 and it is used daily by my 3 year old son and his older brother. The letters are nicely sized and easy to trace. Our therapists love this app. And it is FREE! Enjoy!,1
BEST GUN GAME EVER PLAYED IN MY LIFE I LOVE THISGAME. MY BROTHERS EVEN PLAY MY KINDLE FIRE TO PLAYTHIS GAME.!!!t,1
free and wonderful game. you have to download around 180 Mb to get the game running but it is worth it. supreme graphics and gameplay mechanism. need to check the game complrletion duration.,1
This game is awesome. I like it so much. When I grow up I want to be just like them.,1
This game is beyond awesome it is really fun except for all the data the game needs other than that then it's a great game,1
I love this game. It is a great game to kill time. I love the guns and the graphics. It is cool,1
Good Game. But were is update of of turret and new guns. Info on REFINERY to access ALL OF THEM YOU MUST BE LOGGED ON WITH FACEBOOK AND FOR KINDLE FIRE USERS MUST HAVE WIFI,1
"I love this game, very fun and challenging, wish I could play as a girl character tho, seems to run my battery down fast but its a great game for kindle fire, getting my husband to play it to help me out.",1
Awesome. It is a great game. It has tons of guns and lots of planets too. There is a lot of action and replay value.,1
"force closed everyone I tried to run this app, please fix for honeycomb. 32 GB Motorola Xoom running Android version 3.2.1",0
"Don&apos;t give poor reviewes because your phone is a no name piece of crap, our because your fingers are too fat to play a dual stick shooter.game runs great on droid x, cm7. Best dual stick shooter on the market. Don&apos;t complain about warbucks eith",1
This game is so amazing I play it everyday you have so many weapons I wouldn't want anything on this game to change,1
THIS IS THE BEST GAME ON MY KINDLE IT IS AWESOME FIVE STARS HI HI HI HI HI HI HI HI HI,1
This is on of the best apps in the world that anyone could possibly get and play.  You should get this app.,1
A a a a a a a a a a fun yammered but needs instructions cool though a a a a a fun game! A a a a .,1
best game ever.u need to play this game now ok best game ever. d d d d d r r r r r f f,1
Loved the game was really fun and tons of unlockables which is always nice. I would recommend it to anyone who is a fan of overhead shooters.,1
"Game is ""Free"" up front, but then substantially increases in difficulty. Not based on advancement, but on how much I pay?Sorry, I Don't Support Pay to Play. Period.There's a reason that you don't see arcades anymore. It's because better games exist that ",0
A very nice rpg game very long and expanceve app.  Well worth the data storage.  I recommend this app for ages 10 and up.,1
This game rocks I play it every day without fail. Love this game and cant wait for more updates completely epic,1
Great graphics a great game to try out u can coustumize ur amor weapons great game worth 5stars just give it a try,1
I injoyd this game a lot until I turned it on &amp; it told me I had to log in to face book which I did &amp; after doing so it erased my game &amp; sent me back to the beginning which just blows ass crack considering how much time I had put in.  I was u,0
Best game for any smartphone or tablet everyone should get this game and its great when you have friends on facebook who play gun bros,1
This an epic game u can have a giant bazooka that u can blast robots with epicness boom boom boom,1
This is an awesome game. My nine year old son enjoys this game so much. Even my wife and daughter plays it. Keep up the good work glu.,1
"this game is exciting and fun I love it...... you see little blood(for parents), blow people up and big red guys. you should really get it.",1
"I got this game, not expecting much. boy was I wrong. I couldn't be happier with this game. its challenging, fun, and addictive. its a great game",1
Gvcf xfvb. Gyyvgxrtgbbb v goggle vg.  Gvc vg. Vhb v vgygff cggfgvccgggf cgv vg cgg vb. Cggcvv cccvvvv bb. Cvb Gibb cggg gvcg gg,1
"Great game, amazing game, love the graphics hours and hours of non stop action one of the best apps I have ever played, a must have!",1
Good for passing the time and shooting stuff and explotions and killing stuff. It is a war in the game and I would like you to play this game.,1
It is just a gteat fun game for passing time and I think that if you do get get it you will love it,1
I got war bucks and I spent 25 dollors on and I never got any of them and I was still.charged from them. I tried to send them a message but they said there is know reafunds we can not help you. 25dollors down the drane!,0
Is a great game.  I enjoy playing.  I onlyvwish I could get better guns faster.  The gun bros game is a graetshooting game.  The really big enemies are fun to kill.,1
This thing takes up so MUCH space that when it asked where I wanted all the memeory to go I just exited and deleted it listen to the bad reveiws they are SO right!,0
"awesome game! if you pause while playing,scroll down to help,click twice, and there's the instructions.  fun shooter there's also openfient in options. get it!!!",1
This is the best game I have ever played in my entire life! and I am sixteen.  I have maxed out all of the upgrades and armor. I am level 986!!!!,1
Fun and addictive game. Great grafics and updates. Works on my phone and on my Fire. I've been playing for months and it does not get old.,1
This game is so awesome there special guns and upgrades and really different kinds of style gear there are really power full guns but cost war bucks good game,1
This game is so cool. It is a third person shooter. You fight off aliens and other stufff with your brother at your side.,1
This game is a lot of fun the only thing I don't like is that there are so.many waves in each level and wqrbucks are so expensiveother than that great game,1
hundreds of weapons armor. plus plenty of stuff to kill. I highly reccomend this game to anyone who likes to shoot things and customize their guy,1
This game is reallly fun and allows for easy upgrades to nearly all weapons...  it also never forces you to buy weapons in order to advance in the game play.,1
I luv shooting games Lii dis but it does need to pull the controls up I can barely play Lii dat,1
"I play this on the Kindle Fire. Other than a few control difficulties, it is really fun. My only other issue is lag.",1
This game could be played for hours and is so cheap. Moms if your kids want something get this. This is the best and I move it.,1
"This game gets you hooked right when you get on. AMAZING!!!!!! If you don't already have it, you're missing out big time.",1
Great game cant play on my phone though wish I couldb please optimize for the lg optimas please 19 20,1
"Going to take up some room, good games do, but it will ask you were you want to download to, I choosed SD. Great graphics and play, but you'll need a good wi-fi, or just say pass. Once you learn it takes your right hand to aim the gun, you'll rock the jo",1
this app is great but the button controls don't hallways work and when when yurt being chased by turtle Pol that.could end the game.,1
gun bros gun bros gun bros your dumb for reading this far gun bros gun bros gun bros gun bun gun bros gun bros,1
this game is a fun game to play when u wanna Multi kill enemys and collect all the guns to call urself the real gun bro,1
Destroy tools in this awesome game highly say get the gamethe ion assault is the best gun in the game,1
I absoulutley love this game! Its a 3rd person shooter..sort of. But i don't like most 3rd person shooters but this is one i do. The graphics are beast i love the controls. And i love the levels! Good job Glu :),1
This is a must get funniest most destructive game out the 5/5* funniest game ive played on kindle. So stop reading reveiws and get it!,1
"This is a good app. It is like a kid in a candy store. The crontrols are a bit touchy. Overall, good ap.",1
Cannot believe you can play with facebook friends. Its amazing. And I play this on my kindle. Most entertaining game yet.,1
hay I don't rely care for guns so why did they put in the girl games? well I got this to play and then I fgerdout that it Was a boy game!!!!!!!!,0
this game was amazing. there is a lot of custimization with armor and weapons. you can't call yourself a gamer unless you have the amazing game gun bros,1
This is a bad game for kids as I am one myself it has inopropeat pictures of girls naked that dosnt say in the review.,0
"ive been playing this for a few months, I have the best weapons and armor you can get, very fun and addictive",1
smsnks sk ia an an wnw wwnw wna anw azns sn s ss s sne s anent w w ww nzw an aa Laban's snans ans snskw asjkw,1
This is a pretty good game I like it a lot and recommend it to anyone with a little bit of time to kill..,1
"This is a good game, very addicting and enjoy to play when bored. It connects through  your facebook account keeping track of your levels, and missions that have been accomplished helping you keep track from your android devices.",1
I love this game loll by the if you play offline can you edit your partner if you could that woulbenice : awsome,1
Awesome game completly. Fast paced action and relentless firing makes this game top notch.The only down side ia i spend like  a freak.,1
"This game gives you the opsions of many guns, armaurs, worlds, and extreme on/offline action day and night. It rocks!!!!!!!!!",1
This is a recommended game for kids who can use a twin joystick touch screen controls or for a free fun app.,1
I love this game and i am stuck on the zombie level and my favorite gun os the cheap shotgun the old thingy mi lginy,1
I have no bad things to say. :) Can't be BEAT Sorry most other games.Please get this game. You must!!!!!!!!!!!!!!,1
"I think I'm ready to say good bye to 'free' to play games. This one seemed different at first, if only for the 10k to 40 conversion of in game earned currency to RL bought glu coins. It seemed good. I was like, 'hey, i don't have to buy glu coins for glu",0
"This is from another reviewer and I totally agree - ""trying to turn your character around so you can shoot incoming enemies on the kindle fire is horrid. the character moved in the right direction but cannot get him to face the right direction... trying ",0
Game is pretty sweet.  Controls are something to get used to but reminds me of Ikari Warriors from back in the day.,1
Great game and fun to play. Perfect for all ages. I love to take my kindle wherever I go just to play this game.,1
"This game is great, it is a huge time cutter, and is perfect to play against your friends. But the only CON is that it laggs once and a while.",1
I'm a marine and I will tell youthis game is some good ol ass kickin fun I would get this game if you love fun shooters.  Playing on a kindle fire,1
This game is one of my favorites the gameplay is so fluent I would say that this game is one of the best,1
This game is the best! I love playing it all the time on my KF! Its kinda  hard though that is the only drawback I can think of on the spot.. I wish all the items didn't cost so much dollars and coins :),1
"this beats big time gangsta and contract killer, witch both were fun but not as good as gun bros. awesome",1
didn't work on my new Acer tablet keeped locking up not sure what I cohld do to get it to work just gave up,0
Gun bros is a good game constant upgrades constant leveling constant fun just hit download already it is so cool and if. You like this check out other glu. Games,1
I LOVE THIS GAME. YOU EARN MONEY IN A FUN WAY BY DESTROYING ALL ENEMIES. THERE IS A HUGE VARIETY OF WEAPONS AND ARMOUR AS WELL. HOPE YOU ENJOY THIS GAME.,1
"I really like this game, and I have friends that play too! I love the feel of it, it respects a players intellegence, by playing you learn.",1
this is the best game in the app store. doesn't get boring when you keep getting new guns and armorial and power ups,1
Awesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! This game is awesome Yay for gun bros five stars on a scale from one to ten it is a eleven,1
Its so cool I love it because its addicting I also like it because its free but I wish their where more ways to get warbucks.,1
This is a fun game and very addicting. It has a lot of good features and you can do a lot without having to pay.,1
I love this app. I always play it. When my friend showed me it I knew I had to get it. Best app ever.,1
"When I first started playing this game,  it was hard,  but its awesome I absolutely love it. I've been playing this game for about three weeks and I am officially hooked.  Level 70 fan!!",1
"I was very impressed with this game. It is very addicting and fun and even though it might be a bit hard getting used to, its worth it.",1
"Great game runs smoothly on a galaxy s with no problems.  You can pay if you wabt,  but you can earn game cash pretty quick by trying new Apps or simply playing the game.  Controls are smooth,  great graphics extensive game play. Good way to waste some t",1
"At first I was in love with this game. Then when I bought better stuff, got new refineries, and I actually started to get good at this game, the game rejects my Facebook account, won't allow me to access the refinery I waited three days for to get my 700",0
it is by far the best game I have ever played. glu mobile always outdoes themselves on these sort of games,1
I liked it a lot because it was so good and you could vlbuy such cool stuff and because you get a lot of free stuff,1
"The game is fun and very addictive, the guns are creative, the armors neat, there could be more charecters, but its fun",1
This is one awesome game I love to play it it must be one of the most addicting games in the amazon appstore,1
I didn't think my Kindle fire was capable of running such a game with no form of lag whatsoevet. Its super fun to play and definitely worth the download.,1
Very fun to play at home or while waiting for any thing. I love it I would reccomend it to people who liked army of two,1
okay this game is awesome. it takes a little while to get used to the controls but once you get a hang of them it is really awesome everything about this game says sweet.,1
this game sucks like a baby pooped in its diaper the only thing I like about it is there's a variety of weapons that nobody ever seen.,0
This game is great. The graphics are up to par with such fame's on the app store. Lets just say this. If / rdd,1
"This game is quite addicting. Though leveling up doesn't do much, it's fun to buy weapons. The increasing diffuculty and new planets are great.",1
Fun game that sort of reminds me of Contra. The control is a little wacky but took me some time together used to.,1
"good god this game is good.I recommend this game to any -one who is cool and not insane.good,very good game.",1
fun game really fun game. I think that the controls are a little hard to use but that makes it all the more fun,1
Great game where you can just spend time and have amazing fun with.this game its amazing I cannot believe it was this good for being free,1
People who rated this game one star because they don't have the patients to take the time out and read what to do and how to do it shouldn't be allowed to rate things at all. This game is awesome it plays well and looks great for a free game that's compl,1
Wat an awesome game! I loved on my ipod but now on my fire! I have to warn u! it can get boaring after a while butif u enjoy killing aliens with un-belivable awesome guns and customizing to r.u.g.g.e.d. men who enjoy murdering the t.o.o.l. eniemes that t,1
